Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00      61/61          std::allocator<int>::~allocator() [15]
[14]     0.0    0.00    0.00      61         __gnu_cxx::new_allocator<int>::~new_allocator() [14]
-----------------------------------------------
                0.00    0.00       1/61          main [6]
                0.00    0.00       1/61          GFG::findSCC_deque(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [224]
                0.00    0.00       7/61          GFG::isPath_deque(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [134]
                0.00    0.00       9/61          std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [116]
                0.00    0.00      11/61          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [95]
                0.00    0.00      32/61          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [30]
[15]     0.0    0.00    0.00      61         std::allocator<int>::~allocator() [15]
                0.00    0.00      61/61          __gnu_cxx::new_allocator<int>::~new_allocator() [14]
-----------------------------------------------
                0.00    0.00      27/56          __gnu_cxx::new_allocator<int>::max_size() const [44]
                0.00    0.00      29/56          __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [38]
[16]     0.0    0.00    0.00      56         __gnu_cxx::new_allocator<int>::_M_max_size() const [16]
-----------------------------------------------
                0.00    0.00      16/52          bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [129]
                0.00    0.00      18/52          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [115]
                0.00    0.00      18/52          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [110]
[17]     0.0    0.00    0.00      52         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [17]
-----------------------------------------------
                0.00    0.00      43/43          std::allocator<int>::allocator(std::allocator<int> const&) [19]
[18]     0.0    0.00    0.00      43         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [18]
-----------------------------------------------
                0.00    0.00       3/43          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [206]
                0.00    0.00       9/43          std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [116]
                0.00    0.00      11/43          std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [93]
                0.00    0.00      20/43          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [62]
[19]     0.0    0.00    0.00      43         std::allocator<int>::allocator(std::allocator<int> const&) [19]
                0.00    0.00      43/43          __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [18]
-----------------------------------------------
                0.00    0.00       7/42          std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_allocate_node() [152]
                0.00    0.00       7/42          std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate_node(unsigned long*) [156]
                0.00    0.00      14/42          std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_initialize_map(unsigned long) [155]
                0.00    0.00      14/42          std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>::_S_buffer_size() [82]
[20]     0.0    0.00    0.00      42         std::__deque_buf_size(unsigned long) [20]
-----------------------------------------------
                0.00    0.00       9/41          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [115]
                0.00    0.00      32/41          std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [31]
[21]     0.0    0.00    0.00      41         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [21]
                0.00    0.00      29/29          std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [42]
-----------------------------------------------
                0.00    0.00       9/39          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [115]
                0.00    0.00      10/39          void std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [107]
                0.00    0.00      10/39          void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [106]
                0.00    0.00      10/39          void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [104]
[22]     0.0    0.00    0.00      39         int&& std::forward<int>(std::remove_reference<int>::type&) [22]
-----------------------------------------------
                0.00    0.00       7/38          std::deque<unsigned long, std::allocator<unsigned long> >::begin() [165]
                0.00    0.00      31/38          std::deque<unsigned long, std::allocator<unsigned long> >::end() [36]
[23]     0.0    0.00    0.00      38         std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>::_Deque_iterator(std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*> const&) [23]
-----------------------------------------------
                0.00    0.00      37/37          void std::allocator_traits<std::allocator<unsigned long> >::construct<unsigned long, unsigned long const&>(std::allocator<unsigned long>&, unsigned long*, unsigned long const&) [25]
[24]     0.0    0.00    0.00      37         void __gnu_cxx::new_allocator<unsigned long>::construct<unsigned long, unsigned long const&>(unsigned long*, unsigned long const&) [24]
                0.00    0.00      37/74          unsigned long const& std::forward<unsigned long const&>(std::remove_reference<unsigned long const&>::type&) [11]
-----------------------------------------------
                0.00    0.00      37/37          std::deque<unsigned long, std::allocator<unsigned long> >::push_back(unsigned long const&) [26]
[25]     0.0    0.00    0.00      37         void std::allocator_traits<std::allocator<unsigned long> >::construct<unsigned long, unsigned long const&>(std::allocator<unsigned long>&, unsigned long*, unsigned long const&) [25]
                0.00    0.00      37/74          unsigned long const& std::forward<unsigned long const&>(std::remove_reference<unsigned long const&>::type&) [11]
                0.00    0.00      37/37          void __gnu_cxx::new_allocator<unsigned long>::construct<unsigned long, unsigned long const&>(unsigned long*, unsigned long const&) [24]
-----------------------------------------------
                0.00    0.00      37/37          GFG::dfs_deque(unsigned long, unsigned long, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [135]
[26]     0.0    0.00    0.00      37         std::deque<unsigned long, std::allocator<unsigned long> >::push_back(unsigned long const&) [26]
                0.00    0.00      37/37          void std::allocator_traits<std::allocator<unsigned long> >::construct<unsigned long, unsigned long const&>(std::allocator<unsigned long>&, unsigned long*, unsigned long const&) [25]
-----------------------------------------------
                0.00    0.00       8/35          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [133]
                0.00    0.00      27/35          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [47]
[27]     0.0    0.00    0.00      35         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [27]
-----------------------------------------------
                0.00    0.00       3/34          void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [215]
                0.00    0.00       5/34          std::vector<int, std::allocator<int> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&) [227]
                0.00    0.00       6/34          std::vector<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<int, std::allocator<int> >*, unsigned long>(std::vector<int, std::allocator<int> >*, unsigned long) [228]
                0.00    0.00       6/34          std::vector<int, std::allocator<int> >* std::__relocate_a_1<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [176]
                0.00    0.00      14/34          void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [183]
[28]     0.0    0.00    0.00      34         std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [28]
-----------------------------------------------
                0.00    0.00      32/32          void std::_Destroy<int*>(int*, int*) [33]
[29]     0.0    0.00    0.00      32         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [29]
-----------------------------------------------
                0.00    0.00      32/32          std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [31]
[30]     0.0    0.00    0.00      32         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [30]
                0.00    0.00      32/61          std::allocator<int>::~allocator() [15]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<int, std::allocator<int> >::~vector() [32]
[31]     0.0    0.00    0.00      32         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [31]
                0.00    0.00      32/41          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [21]
                0.00    0.00      32/32          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [30]
-----------------------------------------------
                0.00    0.00       3/32          void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [198]
                0.00    0.00       4/32          main [6]
                0.00    0.00       4/32          GFG::findSCC_deque(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [224]
                0.00    0.00       7/32          GFG::isPath_deque(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [134]
                0.00    0.00      14/32          void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [85]
[32]     0.0    0.00    0.00      32         std::vector<int, std::allocator<int> >::~vector() [32]
                0.00    0.00      32/70          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [12]
                0.00    0.00      32/32          void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [34]
                0.00    0.00      32/32          std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [31]
-----------------------------------------------
                0.00    0.00      32/32          void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [34]
[33]     0.0    0.00    0.00      32         void std::_Destroy<int*>(int*, int*) [33]
                0.00    0.00      32/32          void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [29]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<int, std::allocator<int> >::~vector() [32]
[34]     0.0    0.00    0.00      32         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [34]
                0.00    0.00      32/32          void std::_Destroy<int*>(int*, int*) [33]
-----------------------------------------------
                0.00    0.00       7/31          std::deque<unsigned long, std::allocator<unsigned long> >::~deque() [167]
                0.00    0.00      24/31          std::deque<unsigned long, std::allocator<unsigned long> >::pop_back() [56]
[35]     0.0    0.00    0.00      31         std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator() [35]
-----------------------------------------------
                0.00    0.00       7/31          std::deque<unsigned long, std::allocator<unsigned long> >::~deque() [167]
                0.00    0.00      24/31          std::deque<unsigned long, std::allocator<unsigned long> >::back() [55]
[36]     0.0    0.00    0.00      31         std::deque<unsigned long, std::allocator<unsigned long> >::end() [36]
                0.00    0.00      31/38          std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>::_Deque_iterator(std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*> const&) [23]
-----------------------------------------------
                0.00    0.00      29/29          std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [42]
[37]     0.0    0.00    0.00      29         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [37]
-----------------------------------------------
                0.00    0.00      29/29          std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [43]
[38]     0.0    0.00    0.00      29         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [38]
                0.00    0.00      29/56          __gnu_cxx::new_allocator<int>::_M_max_size() const [16]
-----------------------------------------------
                0.00    0.00      11/29          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [95]
                0.00    0.00      18/29          std::vector<int, std::allocator<int> >::max_size() const [67]
[39]     0.0    0.00    0.00      29         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [39]
-----------------------------------------------
                0.00    0.00       9/29          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [115]
                0.00    0.00      20/29          std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [63]
[40]     0.0    0.00    0.00      29         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [40]
                0.00    0.00      29/29          std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [43]
-----------------------------------------------
                0.00    0.00       9/29          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [112]
                0.00    0.00      20/29          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [62]
[41]     0.0    0.00    0.00      29         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [41]
-----------------------------------------------
                0.00    0.00      29/29          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [21]
[42]     0.0    0.00    0.00      29         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [42]
                0.00    0.00      29/29          __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [37]
-----------------------------------------------
                0.00    0.00      29/29          std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [40]
[43]     0.0    0.00    0.00      29         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [43]
                0.00    0.00      29/29          __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [38]
-----------------------------------------------
                0.00    0.00      27/27          std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [46]
[44]     0.0    0.00    0.00      27         __gnu_cxx::new_allocator<int>::max_size() const [44]
                0.00    0.00      27/56          __gnu_cxx::new_allocator<int>::_M_max_size() const [16]
-----------------------------------------------
                0.00    0.00      27/27          GFG::dfs_deque(unsigned long, unsigned long, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [135]
[45]     0.0    0.00    0.00      27         std::deque<unsigned long, std::allocator<unsigned long> >::empty() const [45]
                0.00    0.00      27/27          std::operator==(std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*> const&, std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*> const&) [48]
-----------------------------------------------
                0.00    0.00      27/27          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [47]
[46]     0.0    0.00    0.00      27         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [46]
                0.00    0.00      27/27          __gnu_cxx::new_allocator<int>::max_size() const [44]
-----------------------------------------------
                0.00    0.00       9/27          std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [116]
                0.00    0.00      18/27          std::vector<int, std::allocator<int> >::max_size() const [67]
[47]     0.0    0.00    0.00      27         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [47]
                0.00    0.00      27/27          std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [46]
                0.00    0.00      27/35          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [27]
-----------------------------------------------
                0.00    0.00      27/27          std::deque<unsigned long, std::allocator<unsigned long> >::empty() const [45]
[48]     0.0    0.00    0.00      27         std::operator==(std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*> const&, std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*> const&) [48]
-----------------------------------------------
                0.00    0.00       6/25          GFG::findSCC_deque(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [224]
                0.00    0.00       7/25          GFG::isPath_deque(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [134]
                0.00    0.00      12/25          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [204]
[49]     0.0    0.00    0.00      25         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [49]
-----------------------------------------------
                0.00    0.00      24/24          void std::allocator_traits<std::allocator<unsigned long> >::destroy<unsigned long>(std::allocator<unsigned long>&, unsigned long*) [54]
[50]     0.0    0.00    0.00      24         void __gnu_cxx::new_allocator<unsigned long>::destroy<unsigned long>(unsigned long*) [50]
-----------------------------------------------
                0.00    0.00      12/24          std::vector<int, std::allocator<int> >::begin() [88]
                0.00    0.00      12/24          std::vector<int, std::allocator<int> >::end() [87]
[51]     0.0    0.00    0.00      24         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [51]
-----------------------------------------------
                0.00    0.00      24/24          std::deque<unsigned long, std::allocator<unsigned long> >::back() [55]
[52]     0.0    0.00    0.00      24         std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>::operator*() const [52]
-----------------------------------------------
                0.00    0.00      24/24          std::deque<unsigned long, std::allocator<unsigned long> >::back() [55]
[53]     0.0    0.00    0.00      24         std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>::operator--() [53]
-----------------------------------------------
                0.00    0.00      24/24          std::deque<unsigned long, std::allocator<unsigned long> >::pop_back() [56]
[54]     0.0    0.00    0.00      24         void std::allocator_traits<std::allocator<unsigned long> >::destroy<unsigned long>(std::allocator<unsigned long>&, unsigned long*) [54]
                0.00    0.00      24/24          void __gnu_cxx::new_allocator<unsigned long>::destroy<unsigned long>(unsigned long*) [50]
-----------------------------------------------
                0.00    0.00      24/24          GFG::dfs_deque(unsigned long, unsigned long, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [135]
[55]     0.0    0.00    0.00      24         std::deque<unsigned long, std::allocator<unsigned long> >::back() [55]
                0.00    0.00      24/24          std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>::operator--() [53]
                0.00    0.00      24/31          std::deque<unsigned long, std::allocator<unsigned long> >::end() [36]
                0.00    0.00      24/24          std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>::operator*() const [52]
-----------------------------------------------
                0.00    0.00      24/24          GFG::dfs_deque(unsigned long, unsigned long, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [135]
[56]     0.0    0.00    0.00      24         std::deque<unsigned long, std::allocator<unsigned long> >::pop_back() [56]
                0.00    0.00      24/31          std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator() [35]
                0.00    0.00      24/24          void std::allocator_traits<std::allocator<unsigned long> >::destroy<unsigned long>(std::allocator<unsigned long>&, unsigned long*) [54]
-----------------------------------------------
                0.00    0.00      11/22          std::vector<int, std::allocator<int> >::begin() const [91]
                0.00    0.00      11/22          std::vector<int, std::allocator<int> >::end() const [90]
[57]     0.0    0.00    0.00      22         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [57]
-----------------------------------------------
                0.00    0.00      22/22          int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [60]
[58]     0.0    0.00    0.00      22         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [58]
-----------------------------------------------
                0.00    0.00      22/22          int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [102]
[59]     0.0    0.00    0.00      22         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [59]
-----------------------------------------------
                0.00    0.00      22/22          int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [97]
[60]     0.0    0.00    0.00      22         int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [60]
                0.00    0.00      22/22          __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [58]
-----------------------------------------------
                0.00    0.00       6/20          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [212]
                0.00    0.00       6/20          __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [202]
                0.00    0.00       8/20          bool __gnu_cxx::operator!=<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [194]
[61]     0.0    0.00    0.00      20         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [61]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [64]
[62]     0.0    0.00    0.00      20         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [62]
                0.00    0.00      20/29          std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [41]
                0.00    0.00      20/43          std::allocator<int>::allocator(std::allocator<int> const&) [19]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [64]
[63]     0.0    0.00    0.00      20         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [63]
                0.00    0.00      20/29          std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [40]
-----------------------------------------------
                0.00    0.00       9/20          std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [118]
                0.00    0.00      11/20          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [95]
[64]     0.0    0.00    0.00      20         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [64]
                0.00    0.00      20/20          std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [63]
                0.00    0.00      20/20          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [62]
-----------------------------------------------
                0.00    0.00       3/19          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [204]
                0.00    0.00       7/19          std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_initialize_map(unsigned long) [155]
                0.00    0.00       9/19          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [111]
[65]     0.0    0.00    0.00      19         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [65]
-----------------------------------------------
                0.00    0.00      18/18          std::allocator<int>::allocator() [68]
[66]     0.0    0.00    0.00      18         __gnu_cxx::new_allocator<int>::new_allocator() [66]
-----------------------------------------------
                0.00    0.00      18/18          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [111]
[67]     0.0    0.00    0.00      18         std::vector<int, std::allocator<int> >::max_size() const [67]
                0.00    0.00      18/27          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [47]
                0.00    0.00      18/29          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [39]
-----------------------------------------------
                0.00    0.00       1/18          main [6]
                0.00    0.00       1/18          GFG::findSCC_deque(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [224]
                0.00    0.00       7/18          GFG::isPath_deque(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [134]
                0.00    0.00       9/18          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [112]
[68]     0.0    0.00    0.00      18         std::allocator<int>::allocator() [68]
                0.00    0.00      18/18          __gnu_cxx::new_allocator<int>::new_allocator() [66]
-----------------------------------------------
                0.00    0.00      18/18          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [115]
[69]     0.0    0.00    0.00      18         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [69]
                0.00    0.00      18/18          std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [70]
-----------------------------------------------
                0.00    0.00      18/18          std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [69]
[70]     0.0    0.00    0.00      18         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [70]
