Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00      18/18          std::vector<int, std::allocator<int> >* std::__relocate_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [148]
[48]     0.0    0.00    0.00      18         std::vector<int, std::allocator<int> >* std::__niter_base<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*) [48]
-----------------------------------------------
                0.00    0.00       3/18          std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate_node(unsigned long*) [232]
                0.00    0.00       3/18          std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_allocate_node() [228]
                0.00    0.00       6/18          std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_initialize_map(unsigned long) [231]
                0.00    0.00       6/18          std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>::_S_buffer_size() [140]
[49]     0.0    0.00    0.00      18         std::__deque_buf_size(unsigned long) [49]
-----------------------------------------------
                0.00    0.00       3/16          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [236]
                0.00    0.00      13/16          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [58]
[50]     0.0    0.00    0.00      16         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [50]
-----------------------------------------------
                0.00    0.00       3/15          std::deque<unsigned long, std::allocator<unsigned long> >::begin() [251]
                0.00    0.00      12/15          std::deque<unsigned long, std::allocator<unsigned long> >::end() [64]
[51]     0.0    0.00    0.00      15         std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>::_Deque_iterator(std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*> const&) [51]
-----------------------------------------------
                0.00    0.00      15/15          GFG::findSCC_vector_of_lists(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [288]
[52]     0.0    0.00    0.00      15         std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) [52]
-----------------------------------------------
                0.00    0.00       5/15          GFG::findSCC_vector_of_lists(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [288]
                0.00    0.00      10/15          std::__cxx11::list<int, std::allocator<int> >::push_back(int&&) [105]
[53]     0.0    0.00    0.00      15         std::__cxx11::list<int, std::allocator<int> >::end() [53]
                0.00    0.00      15/20          std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [34]
-----------------------------------------------
                0.00    0.00       5/15          std::vector<int, std::allocator<int> >::push_back(int&&) [169]
                0.00    0.00      10/15          std::__cxx11::list<int, std::allocator<int> >::push_back(int&&) [105]
[54]     0.0    0.00    0.00      15         std::remove_reference<int&>::type&& std::move<int&>(int&) [54]
-----------------------------------------------
                0.00    0.00      15/15          GFG::findSCC_vector_of_lists(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [288]
[55]     0.0    0.00    0.00      15         std::operator!=(std::_List_iterator<int> const&, std::_List_iterator<int> const&) [55]
-----------------------------------------------
                0.00    0.00       3/14          void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [243]
                0.00    0.00       3/14          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [260]
                0.00    0.00       3/14          void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [204]
                0.00    0.00       5/14          void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [181]
[56]     0.0    0.00    0.00      14         std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [56]
-----------------------------------------------
                0.00    0.00       1/13          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_initialize(unsigned long, std::vector<int, std::allocator<int> > const&) [321]
                0.00    0.00       2/13          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_move_assign(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&, std::integral_constant<bool, true>) [319]
                0.00    0.00       4/13          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [196]
                0.00    0.00       6/13          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [260]
[57]     0.0    0.00    0.00      13         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [57]
-----------------------------------------------
                0.00    0.00      13/13          std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [60]
[58]     0.0    0.00    0.00      13         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [58]
                0.00    0.00      13/29          std::allocator<int>::allocator(std::allocator<int> const&) [24]
                0.00    0.00      13/16          std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [50]
-----------------------------------------------
                0.00    0.00      13/13          std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [60]
[59]     0.0    0.00    0.00      13         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [59]
                0.00    0.00      13/18          std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [45]
-----------------------------------------------
                0.00    0.00       2/13          std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [278]
                0.00    0.00      11/13          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [73]
[60]     0.0    0.00    0.00      13         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [60]
                0.00    0.00      13/13          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [58]
                0.00    0.00      13/13          std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [59]
-----------------------------------------------
                0.00    0.00       3/13          main [6]
                0.00    0.00       5/13          int& std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [166]
                0.00    0.00       5/13          std::vector<int, std::allocator<int> >::back() [168]
[61]     0.0    0.00    0.00      13         std::vector<int, std::allocator<int> >::end() [61]
                0.00    0.00      13/26          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [25]
-----------------------------------------------
                0.00    0.00      12/12          std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [63]
[62]     0.0    0.00    0.00      12         __gnu_cxx::new_allocator<int>::max_size() const [62]
                0.00    0.00      12/30          __gnu_cxx::new_allocator<int>::_M_max_size() const [21]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [65]
[63]     0.0    0.00    0.00      12         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [63]
                0.00    0.00      12/12          __gnu_cxx::new_allocator<int>::max_size() const [62]
-----------------------------------------------
                0.00    0.00       3/12          std::deque<unsigned long, std::allocator<unsigned long> >::~deque() [255]
                0.00    0.00       9/12          std::deque<unsigned long, std::allocator<unsigned long> >::back() [115]
[64]     0.0    0.00    0.00      12         std::deque<unsigned long, std::allocator<unsigned long> >::end() [64]
                0.00    0.00      12/15          std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*>::_Deque_iterator(std::_Deque_iterator<unsigned long, unsigned long&, unsigned long*> const&) [51]
-----------------------------------------------
                0.00    0.00       2/12          std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [276]
                0.00    0.00      10/12          std::vector<int, std::allocator<int> >::max_size() const [89]
[65]     0.0    0.00    0.00      12         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [65]
                0.00    0.00      12/12          std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [63]
                0.00    0.00      12/20          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [36]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [73]
[66]     0.0    0.00    0.00      11         __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [66]
                0.00    0.00      11/11          std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [71]
-----------------------------------------------
                0.00    0.00       4/11          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [184]
                0.00    0.00       7/11          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [123]
[67]     0.0    0.00    0.00      11         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [67]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [73]
[68]     0.0    0.00    0.00      11         std::vector<int, std::allocator<int> >::end() const [68]
                0.00    0.00      11/22          __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [27]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [73]
[69]     0.0    0.00    0.00      11         std::vector<int, std::allocator<int> >::begin() const [69]
                0.00    0.00      11/22          __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [27]
-----------------------------------------------
                0.00    0.00      11/11          int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [77]
[70]     0.0    0.00    0.00      11         int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [70]
-----------------------------------------------
                0.00    0.00      11/11          __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [66]
[71]     0.0    0.00    0.00      11         std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [71]
                0.00    0.00      11/29          std::allocator<int>::allocator(std::allocator<int> const&) [24]
-----------------------------------------------
                0.00    0.00      11/11          int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [78]
[72]     0.0    0.00    0.00      11         int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [72]
                0.00    0.00      11/11          int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [81]
-----------------------------------------------
                0.00    0.00       3/11          main [6]
                0.00    0.00       3/11          void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [204]
                0.00    0.00       5/11          void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [181]
[73]     0.0    0.00    0.00      11         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [73]
                0.00    0.00      11/21          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [32]
                0.00    0.00      11/31          std::vector<int, std::allocator<int> >::size() const [18]
                0.00    0.00      11/11          __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [66]
                0.00    0.00      11/34          std::allocator<int>::~allocator() [17]
                0.00    0.00      11/13          std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [60]
                0.00    0.00      11/42          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [11]
                0.00    0.00      11/11          std::vector<int, std::allocator<int> >::end() const [68]
                0.00    0.00      11/11          std::vector<int, std::allocator<int> >::begin() const [69]
                0.00    0.00      11/11          int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [79]
-----------------------------------------------
                0.00    0.00      11/11          int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [75]
[74]     0.0    0.00    0.00      11         int* std::__niter_wrap<int*>(int* const&, int*) [74]
-----------------------------------------------
                0.00    0.00      11/11          int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [81]
[75]     0.0    0.00    0.00      11         int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [75]
                0.00    0.00      22/22          int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [31]
                0.00    0.00      11/41          int* std::__niter_base<int*>(int*) [12]
                0.00    0.00      11/11          int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [76]
                0.00    0.00      11/11          int* std::__niter_wrap<int*>(int* const&, int*) [74]
-----------------------------------------------
                0.00    0.00      11/11          int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [75]
[76]     0.0    0.00    0.00      11         int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [76]
                0.00    0.00      11/11          int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [77]
-----------------------------------------------
                0.00    0.00      11/11          int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [76]
[77]     0.0    0.00    0.00      11         int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [77]
                0.00    0.00      11/11          int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [70]
-----------------------------------------------
                0.00    0.00      11/11          int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [79]
[78]     0.0    0.00    0.00      11         int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [78]
                0.00    0.00      11/11          int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [72]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [73]
[79]     0.0    0.00    0.00      11         int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [79]
                0.00    0.00      11/11          int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [78]
-----------------------------------------------
                0.00    0.00       3/11          std::_Deque_base<unsigned long, std::allocator<unsigned long> >::_M_initialize_map(unsigned long) [231]
                0.00    0.00       3/11          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [218]
                0.00    0.00       5/11          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [161]
[80]     0.0    0.00    0.00      11         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [80]
-----------------------------------------------
                0.00    0.00      11/11          int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [72]
[81]     0.0    0.00    0.00      11         int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [81]
                0.00    0.00      22/22          __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [30]
                0.00    0.00      11/11          int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [75]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [94]
[82]     0.0    0.00    0.00      10         __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [82]
-----------------------------------------------
                0.00    0.00      10/10          void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [95]
[83]     0.0    0.00    0.00      10         void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [83]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [96]
[84]     0.0    0.00    0.00      10         __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [84]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<std::_List_node<int> >::_M_max_size() const [86]
-----------------------------------------------
                0.00    0.00      10/10          void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int>(std::allocator<std::_List_node<int> >&, int*, int&&) [97]
[85]     0.0    0.00    0.00      10         void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int>(int*, int&&) [85]
                0.00    0.00      10/60          int&& std::forward<int>(std::remove_reference<int>::type&) [9]
                0.00    0.00      10/37          operator new(unsigned long, void*) [14]
-----------------------------------------------
                0.00    0.00      10/10          __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [84]
[86]     0.0    0.00    0.00      10         __gnu_cxx::new_allocator<std::_List_node<int> >::_M_max_size() const [86]
-----------------------------------------------
                0.00    0.00       5/10          main [6]
                0.00    0.00       5/10          std::vector<int, std::allocator<int> >::back() [168]
[87]     0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [87]
-----------------------------------------------
                0.00    0.00      10/10          GFG::findSCC_vector_of_lists(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [288]
[88]     0.0    0.00    0.00      10         std::_List_iterator<int>::operator*() const [88]
                0.00    0.00      10/30          std::_List_node<int>::_M_valptr() [22]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [161]
[89]     0.0    0.00    0.00      10         std::vector<int, std::allocator<int> >::max_size() const [89]
                0.00    0.00      10/12          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [65]
                0.00    0.00      10/21          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [32]
-----------------------------------------------
                0.00    0.00      10/10          GFG::findSCC_vector_of_lists(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [288]
[90]     0.0    0.00    0.00      10         std::_List_iterator<int>::operator++() [90]
-----------------------------------------------
                0.00    0.00      10/10          std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [103]
[91]     0.0    0.00    0.00      10         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [91]
                0.00    0.00      10/10          std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&) [107]
-----------------------------------------------
                0.00    0.00      10/10          std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [103]
[92]     0.0    0.00    0.00      10         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [92]
-----------------------------------------------
                0.00    0.00      10/10          std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [103]
[93]     0.0    0.00    0.00      10         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [93]
-----------------------------------------------
                0.00    0.00      10/10          std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [102]
[94]     0.0    0.00    0.00      10         std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [94]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [82]
-----------------------------------------------
                0.00    0.00      10/10          std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [172]
[95]     0.0    0.00    0.00      10         void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [95]
                0.00    0.00      10/10          void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [83]
-----------------------------------------------
                0.00    0.00      10/10          std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [100]
[96]     0.0    0.00    0.00      10         std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [96]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [84]
-----------------------------------------------
                0.00    0.00      10/10          std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [103]
[97]     0.0    0.00    0.00      10         void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int>(std::allocator<std::_List_node<int> >&, int*, int&&) [97]
                0.00    0.00      10/60          int&& std::forward<int>(std::remove_reference<int>::type&) [9]
                0.00    0.00      10/10          void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int>(int*, int&&) [85]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [167]
[98]     0.0    0.00    0.00      10         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [98]
                0.00    0.00      10/10          std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [99]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [98]
[99]     0.0    0.00    0.00      10         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [99]
                0.00    0.00      10/10          int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [108]
-----------------------------------------------
                0.00    0.00      10/10          std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [103]
[100]    0.0    0.00    0.00      10         std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [100]
                0.00    0.00      10/10          std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [96]
-----------------------------------------------
                0.00    0.00      10/10          void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int>(std::_List_iterator<int>, int&&) [104]
[101]    0.0    0.00    0.00      10         std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [101]
-----------------------------------------------
                0.00    0.00      10/10          std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [172]
[102]    0.0    0.00    0.00      10         std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [102]
